,Date,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudeRoll,AttitudePitch,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
1996,37:57.1,1730438884.0,-0.02784409,0.026531041,0.032366812,-1.047485208,-0.005471848,-0.14800015,-0.002734548,0.866169214,-0.499743491,1.327720404,0.200752616,-0.016820518
1997,37:57.1,1730438884.0,-0.002599459,-0.012572348,0.073678851,-1.033597015,-0.003806065,-0.148338547,-0.00194768,0.859145224,-0.511728168,1.449159503,0.199081212,-0.028510196
1998,37:57.1,1730438884.0,-0.007057888,0.004386783,0.077959657,-1.018711538,-0.002137109,-0.14883921,-0.001120835,0.851432979,-0.524462283,1.52878809,0.220049351,-0.034872063
1999,37:57.2,1730438884.0,-0.023907749,0.071979582,0.053177953,-1.003372587,-0.000431055,-0.149493746,-0.000231675,0.843288422,-0.53746134,1.527162194,0.22996217,-0.038112596
2000,37:57.2,1730438884.0,-0.039548241,0.10087049,0.026451826,-0.988765194,0.001272187,-0.150121772,0.000699349,0.835347831,-0.54972142,1.37746501,0.214938477,-0.024512578
2001,37:57.2,1730438884.0,-0.032251742,0.075583518,0.015682042,-0.976341608,0.003069132,-0.150330078,0.001718887,0.828454018,-0.5600546,1.099606991,0.176113054,0.005565429
2002,37:57.2,1730438884.0,-0.00920508,0.028659582,0.021421432,-0.966985003,0.004790703,-0.150089648,0.002720074,0.823177576,-0.567777574,0.773028433,0.130410269,0.025397776
2003,37:57.2,1730438884.0,0.011903321,-0.01084137,0.031685472,-0.960744428,0.006123233,-0.14970425,0.003508041,0.819618285,-0.572899401,0.482270926,0.0721981,0.021769485
2004,37:57.2,1730438884.0,0.022176083,-0.027264357,0.036795795,-0.957033329,0.006773535,-0.149434792,0.003901173,0.817486525,-0.575934529,0.274010688,0.010495321,0.01102805
2005,37:57.2,1730438884.0,0.029385515,-0.031140864,0.041281641,-0.955129778,0.006478442,-0.149445636,0.003741292,0.816388667,-0.577490687,0.101252235,-0.072186776,-0.009687614
2006,37:57.2,1730438884.0,0.03562722,-0.03359741,0.061014116,-0.95462765,0.004967359,-0.149907071,0.002870688,0.81609863,-0.577905536,0.015586831,-0.156844407,-0.042523056
2007,37:57.2,1730438884.0,0.035718054,-0.05572778,0.109256864,-0.954715869,0.002460576,-0.150768984,0.00142182,0.816149592,-0.577839017,-0.03004084,-0.196090877,-0.05167634
2008,37:57.2,1730438884.0,0.024986058,-0.110964417,0.156292439,-0.955138143,-0.000197842,-0.151653914,-0.000114253,0.816393554,-0.577496052,-0.050100133,-0.196645886,-0.052865658
2009,37:57.3,1730438884.0,0.018192939,-0.127628207,0.161638796,-0.955351808,-0.003179402,-0.152827328,-0.001835535,0.816516876,-0.577318728,0.022127461,-0.21205546,-0.085033983
2010,37:57.3,1730438884.0,0.0208349,-0.10809201,0.119501352,-0.954339426,-0.006768072,-0.154411001,-0.003912918,0.815932035,-0.578134775,0.181148097,-0.249374598,-0.094394512
2011,37:57.3,1730438884.0,0.024688262,-0.069741249,0.051248014,-0.95182712,-0.010598095,-0.155948379,-0.006148856,0.814476967,-0.5801633,0.308408588,-0.264914155,-0.089807212
2012,37:57.3,1730438884.0,0.032977086,-0.029130518,0.006881952,-0.948482725,-0.014481096,-0.157405126,-0.008440976,0.812532008,-0.582855463,0.347486585,-0.272469789,-0.088601872
2013,37:57.3,1730438884.0,0.039489701,-0.021606266,-0.003228664,-0.945215302,-0.018267694,-0.158788451,-0.010696389,0.81062305,-0.585470676,0.296174139,-0.259152919,-0.084367178
2014,37:57.3,1730438884.0,0.041168958,-0.055294216,0.013979793,-0.942867915,-0.021898921,-0.160119584,-0.012863922,0.809246242,-0.587328732,0.167258441,-0.25168997,-0.084391892
2015,37:57.3,1730438884.0,0.043378554,-0.095648706,0.047686696,-0.941976895,-0.02542214,-0.16145857,-0.014951449,0.808722496,-0.588000417,0.009073867,-0.237888664,-0.079853602
2016,37:57.3,1730438884.0,0.049570858,-0.120019078,0.076402843,-0.942629233,-0.028765046,-0.162762235,-0.016901813,0.809105992,-0.587419569,-0.143318981,-0.221234575,-0.075304598
2017,37:57.3,1730438884.0,0.052021235,-0.130146742,0.092552423,-0.944546116,-0.032138353,-0.164316695,-0.018833391,0.81023097,-0.585808039,-0.241312385,-0.197373182,-0.099157199
2018,37:57.3,1730438884.0,0.044144448,-0.13839823,0.09030956,-0.947095882,-0.035644961,-0.166406947,-0.020813778,0.811722815,-0.583671927,-0.272131413,-0.166182771,-0.127563909
2019,37:57.4,1730438884.0,0.036531731,-0.139005303,0.067269921,-0.949629006,-0.039236797,-0.16891149,-0.022829363,0.813199639,-0.581536889,-0.23146762,-0.142905414,-0.142149255
2020,37:57.4,1730438884.0,0.035676904,-0.126677632,0.04192692,-0.95154791,-0.042841228,-0.171592235,-0.024858441,0.814314902,-0.579890728,-0.164218172,-0.142309666,-0.152231336
2021,37:57.4,1730438884.0,0.040362891,-0.110895336,0.024450541,-0.95282922,-0.046374646,-0.174240018,-0.026858887,0.815057933,-0.578756511,-0.10372927,-0.134132966,-0.146876782
2022,37:57.4,1730438884.0,0.042852234,-0.084371388,0.018510699,-0.953507118,-0.049721677,-0.176734705,-0.028768385,0.815450549,-0.57811147,-0.049368765,-0.129504666,-0.131937951
2023,37:57.4,1730438884.0,0.03746447,-0.060165763,0.03600806,-0.95381445,-0.052751279,-0.178916951,-0.030506479,0.815628409,-0.577771306,-0.033355974,-0.120892264,-0.119205639
2024,37:57.4,1730438884.0,0.030452535,-0.025574505,0.065425158,-0.954158208,-0.055563777,-0.180907834,-0.032115765,0.81582725,-0.577403307,-0.050963353,-0.116726279,-0.104493007
2025,37:57.4,1730438884.0,0.019526746,-0.001851559,0.097564697,-0.954878724,-0.058000478,-0.182627837,-0.033488553,0.816243708,-0.57673645,-0.116644099,-0.083623186,-0.087202437
2026,37:57.4,1730438884.0,0.00233569,-0.018151462,0.111789644,-0.956444752,-0.059385369,-0.183782197,-0.034211319,0.817147374,-0.575412631,-0.190533116,-0.000926977,-0.022476804
2027,37:57.4,1730438884.0,-0.007414367,-0.022884011,0.082399964,-0.958251307,-0.059139863,-0.183933307,-0.03398275,0.818187416,-0.573946595,-0.162196815,0.065781213,0.021154296
2028,37:57.4,1730438884.0,-0.013486769,0.041234136,0.01195991,-0.959711301,-0.057852298,-0.183451816,-0.033174619,0.819025934,-0.572796643,-0.122974217,0.110143885,0.048818626
2029,37:57.5,1730438884.0,-0.027354155,0.120264769,-0.033315063,-0.960686563,-0.055910791,-0.182578157,-0.032017816,0.819585145,-0.572062135,-0.07673002,0.127847776,0.056999058
2030,37:57.5,1730438884.0,-0.028695159,0.160093188,-0.073143601,-0.961720687,-0.053833207,-0.18173332,-0.030783622,0.820177197,-0.571280837,-0.138360187,0.147433206,0.048716415
2031,37:57.5,1730438884.0,-0.025009355,0.122174799,-0.089739203,-0.963563957,-0.051607524,-0.181015246,-0.029434018,0.821230352,-0.569837153,-0.224019691,0.180273175,0.055305075
2032,37:57.5,1730438884.0,-0.024831777,0.054402769,-0.076449871,-0.966042237,-0.048800111,-0.18001994,-0.027734773,0.822641909,-0.567882955,-0.256195456,0.215589613,0.08248274
2033,37:57.5,1730438884.0,-0.017659977,0.007516742,-0.059441686,-0.968589016,-0.045421536,-0.178573442,-0.025720773,0.824087262,-0.565878749,-0.235190034,0.213369876,0.103997618
2034,37:57.5,1730438884.0,0.000125755,0.020001471,-0.041911066,-0.970525947,-0.042051361,-0.176925093,-0.023746373,0.825182915,-0.5643664,-0.133564621,0.184713721,0.097413592
2035,37:57.5,1730438884.0,0.00839955,0.04640466,-0.031739533,-0.971408354,-0.039188358,-0.175476399,-0.022101957,0.825681031,-0.563704193,-0.036425814,0.154836252,0.072554842
2036,37:57.5,1730438885.0,0.001410477,0.032863259,-0.030199289,-0.971501476,-0.037081157,-0.174652771,-0.020911222,0.825733542,-0.563672721,0.019077452,0.135370672,0.024531715
2037,37:57.5,1730438885.0,-0.00823381,-0.008988082,-0.03113699,-0.971251758,-0.035550979,-0.174394169,-0.020056,0.825592697,-0.563909948,0.026742563,0.128086403,0.015776306
2038,37:57.5,1730438885.0,-0.016922316,-0.040830255,-0.036898494,-0.971003376,-0.034012255,-0.17401081,-0.019195253,0.825452507,-0.564145207,0.041383538,0.116607107,0.023716949
2039,37:57.6,1730438885.0,-0.015908903,-0.021351933,-0.034149647,-0.970502487,-0.03232289,-0.173376411,-0.018255539,0.825169683,-0.564589977,0.055620532,0.125288472,0.049774647
2040,37:57.6,1730438885.0,-0.017057568,0.017487168,-0.031246305,-0.969952844,-0.030102135,-0.172342512,-0.017015327,0.824859083,-0.565082431,0.062904656,0.149777576,0.063236393
2041,37:57.6,1730438885.0,-0.015029162,0.030375063,-0.02385962,-0.968480129,-0.027718641,-0.171261909,-0.015702059,0.824025571,-0.566335022,0.145985693,0.20469968,0.057261862
2042,37:57.6,1730438885.0,-0.020239621,0.000154376,-0.054697812,-0.967364625,-0.024863588,-0.170076989,-0.014107926,0.823393047,-0.567296207,0.076419242,0.157830179,0.094371252
2043,37:57.6,1730438885.0,-0.008474737,0.033204317,-0.044263065,-0.96663983,-0.021667677,-0.167832481,-0.012307753,0.822981536,-0.567934752,0.084190346,0.114223585,0.14051798
2044,37:57.6,1730438885.0,0.014519251,0.116940796,0.002378225,-0.965519264,-0.018626643,-0.165479982,-0.010597759,0.822344482,-0.568891227,0.144738615,0.114909612,0.116385102
2045,37:57.6,1730438885.0,0.006741676,0.057647943,0.015170217,-0.963853758,-0.016101251,-0.163808884,-0.009183095,0.821395695,-0.570284963,0.192558065,0.111956164,0.074066408
2046,37:57.6,1730438885.0,0.002662559,0.003412068,0.016620219,-0.961807549,-0.01439121,-0.162897294,-0.008232039,0.820226908,-0.571979105,0.209588856,0.081877358,0.02906548
2047,37:57.6,1730438885.0,0.015740143,-0.011652589,0.014351487,-0.959631046,-0.013603223,-0.162745743,-0.007805592,0.818979919,-0.573769212,0.211354524,0.054728828,-0.011699792
2048,37:57.6,1730438885.0,0.021146094,-0.017900884,0.00598973,-0.957599331,-0.013518414,-0.163167316,-0.007779407,0.817812383,-0.57543242,0.194286212,0.03464593,-0.037252769
2049,37:57.7,1730438885.0,0.015178498,-0.006230474,-7.62e-05,-0.955644496,-0.013954543,-0.163999888,-0.008052663,0.816685855,-0.577026427,0.200488985,0.01884353,-0.060388714
2050,37:57.7,1730438885.0,0.010748001,0.004599452,0.002024412,-0.953565277,-0.014906149,-0.165283135,-0.008627051,0.815484166,-0.578715086,0.200115159,0.009789317,-0.089332908
2051,37:57.7,1730438885.0,0.011553691,0.013022423,0.005524993,-0.951669451,-0.016307551,-0.167043543,-0.009463251,0.814385474,-0.580247283,0.174150929,-0.004177365,-0.119705461
2052,37:57.7,1730438885.0,0.011753569,0.020096779,0.004324198,-0.950103342,-0.018163698,-0.169219217,-0.010563408,0.813475609,-0.581503093,0.154121339,-0.016434299,-0.139048904
2053,37:57.7,1730438885.0,0.010967978,-0.003173769,0.002288342,-0.948768083,-0.020291081,-0.171577354,-0.011822491,0.812698305,-0.582564712,0.121751159,-0.024940435,-0.143309698
2054,37:57.7,1730438885.0,0.007586489,-0.022816002,-0.003162205,-0.94778077,-0.022444441,-0.173953897,-0.013094936,0.812122643,-0.58333981,0.075266093,-0.02026712,-0.137332276
2055,37:57.7,1730438885.0,0.00161669,-0.010382235,-0.009578228,-0.947287729,-0.024357237,-0.176154521,-0.014220471,0.811834812,-0.583713949,0.02716621,-0.007275155,-0.127360076
2056,37:57.7,1730438885.0,-0.002316931,-0.004157007,-0.011984229,-0.947157821,-0.026004839,-0.178191379,-0.015184923,0.811758995,-0.58379519,-0.004818559,0.003168165,-0.116731614
2057,37:57.7,1730438885.0,-0.002973964,-0.015437424,-0.01026392,-0.947400154,-0.027345522,-0.180014453,-0.015962213,0.811900496,-0.583577573,-0.050186038,0.021102689,-0.100318819
2058,37:57.7,1730438885.0,-0.005078029,-0.018762529,-0.012355983,-0.94807767,-0.028342526,-0.181552035,-0.016528441,0.812295794,-0.583011389,-0.084363326,0.026558708,-0.081281796
2059,37:57.8,1730438885.0,-0.005990366,-0.019354641,-0.010756314,-0.949120083,-0.028965872,-0.182715112,-0.016867328,0.812903345,-0.582154453,-0.119789496,0.034971103,-0.055708528
2060,37:57.8,1730438885.0,-0.004828494,-0.017274022,-0.009000123,-0.950579226,-0.029107602,-0.183472465,-0.016915293,0.813752294,-0.580965638,-0.155529171,0.050403055,-0.041849118
2061,37:57.8,1730438885.0,-0.006188786,-0.016134977,-0.007482886,-0.952244464,-0.028882195,-0.18393826,-0.016745189,0.814719021,-0.579614282,-0.181904316,0.058465775,-0.017559757
2062,37:57.8,1730438885.0,-0.009167446,-0.019162953,-0.009203434,-0.954047773,-0.028369481,-0.184118979,-0.016406305,0.815763354,-0.578153074,-0.203421026,0.066441946,-0.000230196
2063,37:57.8,1730438885.0,-0.009186355,-0.009399474,-0.008189976,-0.955979902,-0.027673283,-0.184044971,-0.015960153,0.816879332,-0.576587856,-0.202651381,0.059230901,0.014893363
2064,37:57.8,1730438885.0,-0.007015122,-0.004900157,-0.001663268,-0.957811124,-0.02690405,-0.183830076,-0.015476352,0.817934215,-0.5751037,-0.1886466,0.060724404,0.02285712
2065,37:57.8,1730438885.0,-0.004506426,-0.009191215,-0.000626564,-0.959489833,-0.025942153,-0.183407164,-0.014887513,0.818898857,-0.573744714,-0.171457767,0.065645926,0.039238222
2066,37:57.8,1730438885.0,-0.003662966,0.003581524,-0.004227161,-0.960925008,-0.024830239,-0.182788371,-0.014220359,0.819721699,-0.572585523,-0.149175584,0.061776351,0.048255421
2067,37:57.8,1730438885.0,-0.001906358,0.012704611,0.000363469,-0.962287955,-0.023627109,-0.182046688,-0.013505043,0.820501626,-0.571484625,-0.158468947,0.063779846,0.051989704
2068,37:57.8,1730438885.0,-0.003075522,-0.006326616,-0.002883911,-0.963549863,-0.022422928,-0.181228673,-0.012793642,0.821222305,-0.570465088,-0.114204265,0.049633402,0.055443984
2069,37:57.9,1730438885.0,-0.00125181,-0.021449387,-0.004354119,-0.96416748,-0.02133237,-0.180364483,-0.012160687,0.821574569,-0.569971442,-0.029542109,0.030340398,0.049849216
2070,37:57.9,1730438885.0,0.005012384,-0.015151918,0.01725167,-0.963827316,-0.020506609,-0.17960562,-0.011695753,0.821380615,-0.570260704,0.07066302,0.017973209,0.049199935
2071,37:57.9,1730438885.0,0.007221499,0.002739012,0.025464475,-0.962530997,-0.019848179,-0.178822689,-0.011341397,0.820640504,-0.571332395,0.171469808,-0.002706235,0.044735413
2072,37:57.9,1730438885.0,0.004691656,0.026191294,0.025398493,-0.96015931,-0.019493498,-0.178146834,-0.011176658,0.819282949,-0.573280513,0.305218011,-0.030351447,0.031717885
2073,37:57.9,1730438885.0,0.00822627,0.039573073,0.03459847,-0.956391024,-0.01961807,-0.177761174,-0.011308556,0.817116439,-0.576361775,0.444953829,-0.056023251,0.006807473
2074,37:57.9,1730438885.0,0.014559008,0.036662281,0.040375888,-0.9515047,-0.02032531,-0.177735063,-0.011797186,0.814289868,-0.580338538,0.541956007,-0.083703086,-0.010794316
2075,37:57.9,1730438885.0,0.013256016,0.04782778,0.037135601,-0.945673247,-0.02137622,-0.177930343,-0.012508351,0.810891092,-0.585063457,0.643644035,-0.088478394,-0.033680458
2076,37:57.9,1730438885.0,0.010501354,0.043629944,0.033317208,-0.939109136,-0.022746924,-0.178475444,-0.013431067,0.807032347,-0.590354562,0.679472923,-0.098830104,-0.051362835
2077,37:57.9,1730438885.0,0.006417487,0.034693718,0.024356723,-0.932335222,-0.024391922,-0.179175561,-0.014535178,0.803013802,-0.595783114,0.674134612,-0.116294049,-0.064055733
2078,37:57.9,1730438885.0,0.006982818,0.033781946,0.018496275,-0.925726905,-0.026285448,-0.180007885,-0.015802411,0.79905802,-0.601046324,0.6447317,-0.129331827,-0.072286762
2079,37:58.0,1730438885.0,0.007920926,0.020134449,0.012173533,-0.919620433,-0.028403283,-0.180999835,-0.017213544,0.795371592,-0.605877697,0.571283877,-0.133679435,-0.082963906
2080,37:58.0,1730438885.0,0.008512622,0.011077166,0.000184417,-0.914391366,-0.030630833,-0.182084879,-0.018690245,0.792191327,-0.609986663,0.474182159,-0.134480774,-0.083766259
2081,37:58.0,1730438885.0,0.006080087,-0.009106994,-0.009196341,-0.910221971,-0.032819487,-0.183237734,-0.020133458,0.78963995,-0.613240182,0.364937693,-0.122832909,-0.084183574
2082,37:58.0,1730438885.0,0.002293723,-0.039774477,-0.018786192,-0.9071152,-0.034990261,-0.184431934,-0.021550333,0.787729919,-0.615643799,0.259379625,-0.121736482,-0.081494749
2083,37:58.0,1730438885.0,0.001684813,-0.041479945,-0.022228479,-0.904932663,-0.037119794,-0.185652192,-0.022925066,0.786383569,-0.617313087,0.174314022,-0.112643123,-0.089578241
2084,37:58.0,1730438885.0,0.001228791,-0.015081108,-0.01228267,-0.903548759,-0.039327487,-0.187108618,-0.02433061,0.785527945,-0.618347824,0.098053671,-0.100140378,-0.101303816
2085,37:58.0,1730438885.0,0.002224525,-0.009585619,0.000951469,-0.903002686,-0.041624671,-0.188848588,-0.02576885,0.785189867,-0.618718803,0.003708788,-0.089078404,-0.114200704
2086,37:58.0,1730438885.0,0.005947933,-0.040264726,-0.007102132,-0.903460776,-0.044067712,-0.190769201,-0.027264476,0.785473466,-0.618294537,-0.104472272,-0.091619328,-0.117697969
2087,37:58.0,1730438885.0,0.004899178,-0.06260705,-0.022605121,-0.904947103,-0.046531528,-0.192780561,-0.028733419,0.78639251,-0.617058575,-0.205223113,-0.084532127,-0.115370631
2088,37:58.0,1730438885.0,0.001668481,-0.049959004,-0.025584579,-0.907423534,-0.048943271,-0.194836569,-0.030126149,0.787919819,-0.615040421,-0.298953593,-0.076055281,-0.117599383
2089,37:58.1,1730438885.0,-0.000343457,-0.026579499,-0.023293972,-0.910721327,-0.051222767,-0.196897584,-0.031394843,0.789946258,-0.612371862,-0.371474922,-0.052742235,-0.104152285
2090,37:58.1,1730438885.0,-0.002665732,-0.022039175,-0.024576187,-0.914699318,-0.053160611,-0.198794728,-0.032414235,0.7923792,-0.609167099,-0.432657182,-0.034899324,-0.086825006
2091,37:58.1,1730438885.0,-0.006434079,-0.019034445,-0.023135602,-0.919166728,-0.054808101,-0.200523008,-0.03322354,0.795096517,-0.605572283,-0.462257147,-0.019631956,-0.079446986
2092,37:58.1,1730438885.0,-0.006381571,-0.021499991,-0.021328092,-0.923875545,-0.056225597,-0.202141787,-0.033871129,0.797943532,-0.601779819,-0.488594919,-0.006036784,-0.069767408
2093,37:58.1,1730438885.0,-0.007059462,-0.011205614,-0.016939461,-0.928760937,-0.057500634,-0.203723572,-0.034413952,0.800878584,-0.59783715,-0.49621129,0.001062138,-0.065486379
2094,37:58.1,1730438885.0,-0.00342356,-0.000165105,-0.008349955,-0.933680857,-0.058737764,-0.205279276,-0.034921791,0.803815067,-0.593853414,-0.49023363,0.001907957,-0.064146169
2095,37:58.1,1730438885.0,-0.001392141,-0.003170967,-0.004503727,-0.938467059,-0.059952262,-0.206821131,-0.035412081,0.806653023,-0.589963436,-0.472791791,0.00326111,-0.06301672
2096,37:58.1,1730438885.0,0.00047677,-0.003052056,-0.000514567,-0.943056682,-0.06122876,-0.208369229,-0.035938226,0.809357107,-0.58621639,-0.454154104,-0.004564855,-0.066343538
2097,37:58.1,1730438885.0,0.003878783,-0.004106581,-0.00103426,-0.947385086,-0.062722069,-0.210072991,-0.03659365,0.811891675,-0.582660139,-0.416754514,-0.016631639,-0.078031093
2098,37:58.1,1730438885.0,0.007569615,-0.002390146,0.002577305,-0.951303434,-0.0643539,-0.211847545,-0.037339527,0.814172983,-0.579420507,-0.378384888,-0.022199776,-0.079259291
2099,37:58.2,1730438885.0,0.006383654,-0.00402385,0.001005828,-0.954941321,-0.065989173,-0.213573886,-0.038091436,0.816279829,-0.576399565,-0.358142197,-0.022851186,-0.071342245
2100,37:58.2,1730438885.0,0.002029553,0.003204525,-0.002553105,-0.958258299,-0.067568204,-0.215178336,-0.038818508,0.818191409,-0.573633969,-0.305151939,-0.029763153,-0.070147976
2101,37:58.2,1730438885.0,0.000191707,0.005555272,0.004806936,-0.960995522,-0.069156503,-0.216681023,-0.039574653,0.819762111,-0.571335196,-0.256390274,-0.036352079,-0.068183891
2102,37:58.2,1730438885.0,0.003433608,0.005522847,0.011911869,-0.963347432,-0.070769787,-0.218164253,-0.040359896,0.821106791,-0.569345951,-0.222994775,-0.042648591,-0.070012413
2103,37:58.2,1730438885.0,0.004225958,0.016334772,0.011694789,-0.965447374,-0.072058124,-0.219386138,-0.040969137,0.822303593,-0.567572415,-0.221489295,0.018041387,-0.010788511
2104,37:58.2,1730438885.0,0.00324877,0.005854249,0.00862515,-0.968426224,-0.069345616,-0.21712257,-0.039259534,0.823995054,-0.565235198,-0.271147341,0.038297124,0.189550385
2105,37:58.2,1730438885.0,0.052637704,-0.008643866,0.021372676,-0.970425982,-0.069649927,-0.216573341,-0.039316796,0.825126469,-0.563578486,-0.137436688,-0.15637435,-0.089779258
2106,37:58.2,1730438885.0,0.07153409,-0.026346743,0.023287654,-0.971755476,-0.072970717,-0.219111258,-0.041108079,0.825876832,-0.562350094,-0.149054274,-0.068847172,-0.133912474
